drug_code,mp_code,mp_formal_name,changes
631,00074462,LOCACORTEN VIOFORM (clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream) ENDO OPERATIONS LTD.,"mp_formal_name: ""LOCACORTEN VIOFORM (clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""LOCACORTEN VIOFORM (clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
1396,00036129,MEDROL (methylprednisolone 16 mg oral tablet) PFIZER CANADA ULC,"mp_formal_name: ""MEDROL ̲1̲6̲ ̲M̲G̲ (methylprednisolone 16 mg oral tablet) PFIZER CANADA ULC"" -> ""MEDROL (methylprednisolone 16 mg oral tablet) PFIZER CANADA ULC"""
1397,00030988,MEDROL (methylprednisolone 4 mg oral tablet) PFIZER CANADA ULC,"mp_formal_name: ""MEDROL ̲4̲ ̲M̲G̲ (methylprednisolone 4 mg oral tablet) PFIZER CANADA ULC"" -> ""MEDROL (methylprednisolone 4 mg oral tablet) PFIZER CANADA ULC"""
18768,02177102,FAMVIR (famciclovir 500 mg oral tablet) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""FAMVIR (famciclovir 500 mg oral tablet) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""FAMVIR (famciclovir 500 mg oral tablet) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"""
43513,02229110,FAMVIR (famciclovir 125 mg oral tablet) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""FAMVIR (famciclovir 125 mg oral tablet) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""FAMVIR (famciclovir 125 mg oral tablet) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"""
43514,02229129,FAMVIR (famciclovir 250 mg oral tablet) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""FAMVIR (famciclovir 250 mg oral tablet) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""FAMVIR (famciclovir 250 mg oral tablet) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"""
43530,02229250,ZYPREXA (olanzapine 2.5 mg oral tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA (olanzapine 2.5 mg oral tablet) E̲L̲I̲ ̲L̲I̲L̲L̲Y̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""ZYPREXA (olanzapine 2.5 mg oral tablet) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲R̲E̲G̲I̲S̲T̲R̲A̲T̲I̲O̲N̲ ̲G̲M̲B̲H̲"""
43531,02229269,ZYPREXA (olanzapine 5 mg oral tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA (olanzapine 5 mg oral tablet) E̲L̲I̲ ̲L̲I̲L̲L̲Y̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""ZYPREXA (olanzapine 5 mg oral tablet) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲R̲E̲G̲I̲S̲T̲R̲A̲T̲I̲O̲N̲ ̲G̲M̲B̲H̲"""
43532,02229277,ZYPREXA (olanzapine 7.5 mg oral tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA (olanzapine 7.5 mg oral tablet) E̲L̲I̲ ̲L̲I̲L̲L̲Y̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""ZYPREXA (olanzapine 7.5 mg oral tablet) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲R̲E̲G̲I̲S̲T̲R̲A̲T̲I̲O̲N̲ ̲G̲M̲B̲H̲"""
43533,02229285,ZYPREXA (olanzapine 10 mg oral tablet) CHEPLAPHARM REGISTRATION GMBH,"mp_formal_name: ""ZYPREXA (olanzapine 10 mg oral tablet) E̲L̲I̲ ̲L̲I̲L̲L̲Y̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""ZYPREXA (olanzapine 10 mg oral tablet) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲R̲E̲G̲I̲S̲T̲R̲A̲T̲I̲O̲N̲ ̲G̲M̲B̲H̲"""
