drug_code,mp_code,mp_formal_name,changes
6524,00655686,NAPROXEN-375 (naproxen 375 mg oral tablet) PRO DOC LIMITEE,DELETED
6619,00657204,STIEVA-A (tretinoin 0.01 % cutaneous cream) GLAXOSMITHKLINE INC,DELETED
8229,00756784,FLAREX (fluorometholone acetate 0.1 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC,DELETED
8387,00723908,TYLENOL EXTRA STRENGTH CAPLETS (acetaminophen 500 mg oral tablet) KENVUE CANADA INC.,"mp_formal_name: ""TYLENOL EXTRA STRENGTH CAPLETS (acetaminophen 500 mg oral tablet) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""TYLENOL EXTRA STRENGTH CAPLETS (acetaminophen 500 mg oral tablet) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
10772,00870978,PRO-DICLOFENAC (diclofenac sodium 50 mg gastro-resistant tablet) PRO DOC LIMITEE,"mp_formal_name: ""DICLOFENAC-̲5̲0̲ (diclofenac sodium 50 mg gastro-resistant tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲DICLOFENAC (diclofenac sodium 50 mg gastro-resistant tablet) PRO DOC LIMITEE"""
11847,01928791,KOFFEX DM (SUCROSE FREE) (dextromethorphan hydrobromide 15 mg per 5 mL syrup) TEVA CANADA LIMITED,"mp_formal_name: ""KOFFEX DM ̲ (SUCROSE FREE) (dextromethorphan hydrobromide 15 mg per 5 mL syrup) TEVA CANADA LIMITED"" -> ""KOFFEX DM (SUCROSE FREE) (dextromethorphan hydrobromide 15 mg per 5 mL syrup) TEVA CANADA LIMITED"""
12788,01928775,BALMINIL DM (3MG/ML SUCROSE FREE) (dextromethorphan hydrobromide 15 mg per 5 mL syrup) TEVA CANADA LIMITED,"mp_formal_name: ""BALMINIL DM ̲ (3MG/ML SUCROSE FREE) (dextromethorphan hydrobromide 15 mg per 5 mL syrup) TEVA CANADA LIMITED"" -> ""BALMINIL DM (3MG/ML SUCROSE FREE) (dextromethorphan hydrobromide 15 mg per 5 mL syrup) TEVA CANADA LIMITED"""
16234,02023768,DIOPRED SUSPENSION 1% (prednisolone acetate 1 % ophthalmic drops) SANDOZ CANADA INCORPORATED,"mp_formal_name: ""DIOPRED SUSPENSION ̲ 1% (prednisolone acetate 1 % ophthalmic drops) SANDOZ CANADA INCORPORATED"" -> ""DIOPRED SUSPENSION 1% (prednisolone acetate 1 % ophthalmic drops) SANDOZ CANADA INCORPORATED"""
17893,02063808,DIPENTUM (olsalazine sodium 250 mg oral capsule) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""DIPENTUM (olsalazine sodium 250 mg oral capsule) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""DIPENTUM (olsalazine sodium 250 mg oral capsule) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"""
19314,02162466,NAPROSYN (naproxen 750 mg prolonged-release oral tablet) SEARCHLIGHT PHARMA INC,"mp_formal_name: ""NAPROSYN (naproxen 750 mg prolonged-release oral tablet) A̲T̲N̲A̲H̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲U̲K̲ ̲L̲I̲M̲I̲T̲E̲D̲"" -> ""NAPROSYN (naproxen 750 mg prolonged-release oral tablet) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"""
